City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,ghat,24.9647,10.1728,25.77,32,96,2.34,LY,1714533248
367,kostomuksha,64.571,30.5767,1.69,100,100,0.89,RU,1714533125
368,coquimbo,-29.9533,-71.3436,15.89,80,100,2.53,CL,1714533180
369,brookings,44.3114,-96.7984,11.19,83,0,7.2,US,1714533248
370,ciudad lazaro cardenas,17.9583,-102.2,24.33,81,36,1.51,MX,1714533099
371,urengoy,65.9667,78.3667,-10.21,91,96,3.81,RU,1714533248
372,horta,38.5333,-28.6333,17.23,89,100,5.81,PT,1714533248
373,santa elena de uairen,4.6167,-61.1333,20.2,94,100,1.63,VE,1714533248
374,souillac,-20.5167,57.5167,21.86,76,99,3.43,MU,1714533248
375,kemin,42.7846,75.6892,13.35,48,1,0.66,KG,1714533249
376,rasht,37.2808,49.5832,17.9,94,75,3.09,IR,1714533249
377,harstad,68.799,16.5293,6.45,87,88,1.79,NO,1714533249
378,karbala,32.616,44.0249,20.36,71,47,0.54,IQ,1714533249
379,an ros,53.5223,-6.0931,9.37,93,20,2.06,IE,1714533249
380,al badari,26.9926,31.4155,18.76,63,0,3.84,EG,1714532960
381,hobyo,5.3505,48.5268,28.86,76,95,3.16,SO,1714533249
382,kourou,5.1552,-52.6478,26.03,90,76,2.28,GF,1714533249
383,guerrero negro,27.9769,-114.0611,16.27,77,3,5.49,MX,1714533249
384,talcahuano,-36.7167,-73.1167,9.19,79,93,2.49,CL,1714533235
385,pecs,46.0833,18.2333,14.86,76,0,4.63,HU,1714533099
386,sinabang,2.4803,96.3801,29.41,75,92,1.18,ID,1714533250
387,ati,13.2154,18.3353,27.22,12,94,3.32,TD,1714533250
388,deqen,29.9618,90.7188,9.17,18,0,3.89,CN,1714533250
389,sao joao da barra,-21.6403,-41.0511,24.81,91,1,5.86,BR,1714533250
390,hithadhoo,-0.6,73.0833,28.85,75,100,5.83,MV,1714533250
391,medina,24.4686,39.6142,22.24,68,0,2.06,SA,1714533155
392,inongo,-1.95,18.2667,22.83,94,99,0.93,CD,1714533250
393,naze,28.3667,129.4833,23.34,82,96,8.87,JP,1714533075
394,nanao,37.05,136.9667,13.51,69,100,4.28,JP,1714533251
395,broken hill,-31.95,141.4333,16.37,36,0,6.0,AU,1714533251
396,itacare,-14.2775,-38.9967,24.05,90,36,2.58,BR,1714533251
397,selfoss,63.9331,-20.9971,3.36,66,93,2.1,IS,1714533251
398,ampelona,39.75,22.3667,14.04,94,75,0.0,GR,1714533251
399,aweil,8.7682,27.4002,28.6,30,94,1.09,SS,1714533251
400,edinet,48.1681,27.305,10.13,68,0,3.55,MD,1714533251
401,tazovsky,67.4667,78.7,-16.03,93,83,3.55,RU,1714533251
402,muisne,0.6,-80.0333,26.32,85,100,1.86,EC,1714533251
403,ulsteinvik,62.3432,5.8487,11.28,79,91,0.89,NO,1714533252
404,akjoujt,19.6969,-14.4164,22.45,16,5,6.96,MR,1714533036
405,choyr,46.3611,108.3611,16.65,18,71,6.31,MN,1714533252
406,hammerfest,70.6634,23.6821,2.25,75,100,0.0,NO,1714533252
407,orchard homes,46.8633,-114.0484,4.21,88,40,2.06,US,1714533252
408,altus,34.6381,-99.334,26.73,73,0,12.35,US,1714533252
409,dunedin,-45.8742,170.5036,8.78,91,100,1.34,NZ,1714533044
410,margate,51.3813,1.3862,13.28,94,100,1.34,GB,1714533252
411,mandal,25.45,74.5667,27.64,17,3,3.0,IN,1714533253
412,zermatt,46.0213,7.7491,6.75,100,100,10.8,CH,1714533253
413,inirida,3.8653,-67.9239,23.69,95,94,0.43,CO,1714533253
414,mani,4.8172,-72.2886,25.68,84,89,2.05,CO,1714533253
415,narok,-1.0783,35.8601,14.52,94,80,1.4,KE,1714533253
416,sept-iles,50.2001,-66.3821,3.36,68,100,3.13,CA,1714533253
417,bafoulabe,13.8065,-10.8321,33.48,18,22,4.42,ML,1714533253
418,maun,-19.9833,23.4167,15.33,31,0,2.43,BW,1714533253
419,pitimbu,-7.4706,-34.8086,25.33,79,33,3.99,BR,1714533254
420,berezovyy,51.6667,135.7,15.84,33,100,4.84,RU,1714533254
421,vinton,37.281,-79.897,18.43,93,75,1.54,US,1714533254
422,schweizer-reneke,-27.1887,25.3293,15.46,50,0,3.46,ZA,1714533254
423,orange city,28.9489,-81.2987,22.94,85,75,4.12,US,1714533254
424,morro do chapeu,-11.55,-41.1561,17.59,98,93,3.05,BR,1714533254
425,port-vila,-17.7338,168.3219,27.49,70,58,6.14,VU,1714533254
426,marsh harbour,26.5412,-77.0636,23.38,75,22,6.75,BS,1714533254
427,sandakan,5.8402,118.1179,32.13,60,54,1.57,MY,1714533255
428,gering,41.8258,-103.6605,12.88,37,0,2.57,US,1714533255
429,san patricio,28.017,-97.5169,25.47,87,55,4.92,US,1714533255
430,patnanungan,14.7833,122.1833,29.68,69,16,4.15,PH,1714533255
431,mizan teferi,6.9833,35.5833,17.96,91,94,1.38,ET,1714533255
432,puerto baquerizo moreno,-0.9,-89.6,24.21,86,100,2.95,EC,1714533130
433,zeya,53.75,127.2667,14.16,36,97,2.43,RU,1714533255
434,coahuayana de hidalgo,18.7,-103.6583,21.98,85,100,1.02,MX,1714533255
435,kathu,7.9178,98.3332,31.9,70,93,4.06,TH,1714533256
436,pacific grove,36.6177,-121.9166,15.77,78,20,8.05,US,1714533256
437,acarau,-2.8856,-40.12,24.25,90,91,1.83,BR,1714533195
438,sosnovo-ozerskoye,52.5249,111.5418,3.05,30,0,10.16,RU,1714533256
439,thunder bay,48.4001,-89.3168,3.67,94,100,1.45,CA,1714532965
440,bhimunipatnam,17.8833,83.4333,31.73,53,7,8.64,IN,1714533256
441,torghay,49.6339,63.4981,7.84,59,0,2.17,KZ,1714533256
442,east london,-33.0153,27.9116,18.57,85,29,3.39,ZA,1714533256
443,inhambane,-23.865,35.3833,18.89,89,0,2.47,MZ,1714533256
444,pergamino,-33.89,-60.5736,13.99,96,100,3.77,AR,1714533175
445,damghan,36.1683,54.348,19.32,25,100,0.76,IR,1714533257
446,lesnoy,57.6198,63.0784,4.76,78,100,1.71,RU,1714533257
447,montepuez,-13.1256,38.9997,18.54,92,2,3.2,MZ,1714533257
448,abepura,-2.6333,140.5833,32.45,62,20,2.57,ID,1714533257
449,touros,-5.1989,-35.4608,25.37,88,87,3.35,BR,1714533008
450,novoarkhanhel's'k,48.658,30.8182,9.57,70,0,2.77,UA,1714533257
451,walvis bay,-22.9575,14.5053,17.27,62,0,0.84,NA,1714533257
452,marang,5.2056,103.2059,31.16,67,100,1.49,MY,1714533015
453,itoman,26.1247,127.6694,25.21,94,75,4.12,JP,1714533257
454,dondo,-19.6094,34.7431,17.73,96,2,1.94,MZ,1714533258
455,peace river,56.2501,-117.286,7.08,63,100,4.28,CA,1714533258
456,port-gentil,-0.7193,8.7815,27.37,84,100,5.07,GA,1714533258
457,paracatu,-17.2222,-46.8747,24.02,59,100,1.15,BR,1714532990
458,antigonish,45.6169,-61.9986,2.86,95,100,2.68,CA,1714533258
459,agaro,7.85,36.65,18.35,78,90,0.79,ET,1714533258
460,labrador city,52.9463,-66.9114,-4.34,87,100,6.71,CA,1714533010
461,wad medani,14.4012,33.5199,28.34,12,4,4.0,SD,1714533258
462,mount gambier,-37.8333,140.7667,15.19,62,87,5.42,AU,1714533258
463,urangan,-25.3,152.9,23.25,63,87,8.0,AU,1714533258
464,bandarbeyla,9.4942,50.8122,28.45,77,100,6.61,SO,1714533259
465,espinosa,-14.9261,-42.8192,19.33,73,6,2.07,BR,1714533259
466,kavarna,43.4333,28.3333,12.6,98,100,5.3,BG,1714533259
467,karsun,54.1994,46.9827,11.88,88,70,5.69,RU,1714533259
468,santa maria,-29.6842,-53.8069,22.06,97,68,1.85,BR,1714533070
469,portlaoise,53.0344,-7.2998,6.92,91,4,1.79,IE,1714533259
470,zheshart,62.0731,49.5733,0.55,75,84,3.39,RU,1714533259
471,manado,1.487,124.8455,31.43,66,20,0.51,ID,1714533259
472,beberibe,-4.1797,-38.1306,25.22,89,100,1.72,BR,1714533259
473,akureyri,65.6835,-18.0878,1.12,84,20,0.98,IS,1714533260
474,kerman,30.2832,57.0788,19.14,22,100,0.9,IR,1714533260
475,illizi,26.4833,8.4667,25.82,30,100,2.96,DZ,1714533260
476,karyes,37.3,22.5,10.67,92,74,3.03,GR,1714533260
477,roswell,34.0232,-84.3616,18.87,91,0,0.0,US,1714533088
478,bikenibeu village,1.3673,173.1241,30.98,74,75,4.63,KI,1714533260
479,maracaju,-21.6144,-55.1683,24.77,66,0,3.4,BR,1714533261
480,lindlar,51.0196,7.3776,15.54,83,43,0.74,DE,1714533261
481,bangassou,4.7413,22.8184,22.83,95,100,0.74,CF,1714533261
482,porto-vecchio,41.591,9.2795,14.81,88,75,4.12,FR,1714533261
483,punta del este,-34.9667,-54.95,18.06,96,100,4.63,UY,1714533261
484,tondano,1.3038,124.9112,27.05,60,88,1.64,ID,1714533261
485,serowe,-22.3833,26.7167,15.56,41,0,1.73,BW,1714533261
486,huarmey,-10.0681,-78.1522,20.9,84,77,3.94,PE,1714533261
487,bengkulu,-3.8004,102.2655,28.29,80,99,2.35,ID,1714533262
488,novodvinsk,64.4165,40.8122,-1.14,98,15,1.87,RU,1714533262
489,kilindoni,-7.9139,39.6668,27.22,77,79,8.61,TZ,1714533262
490,geraldton,-28.7667,114.6,27.23,44,100,9.26,AU,1714533262
491,elko,41.0002,-115.5012,10.13,33,96,2.68,US,1714533262
492,yuanping,38.7153,112.7575,18.48,19,86,0.93,CN,1714533262
493,ulaangom,49.9811,92.0667,8.35,44,99,2.49,MN,1714533262
494,islamabad,33.7104,73.1338,21.01,42,78,3.43,PK,1714533262
495,neryungri,56.6709,124.6491,6.77,75,55,3.52,RU,1714533262
496,pangody,65.85,74.4859,-10.31,93,96,2.96,RU,1714533263
497,kununurra,-15.7667,128.7333,32.99,43,40,6.69,AU,1714533263
498,sunrise manor,36.2111,-115.0731,29.73,16,0,5.66,US,1714533263
499,corbelia,-24.7989,-53.3067,22.04,69,44,2.39,BR,1714533263
500,borogontsy,62.6683,131.1683,4.6,44,79,3.51,RU,1714533263
501,whitby,54.4877,-0.615,11.11,90,20,2.69,GB,1714533263
502,safi,32.1667,-8.8333,12.84,79,0,2.42,MA,1714533263
503,burang,30.25,81.1667,-1.3,36,8,5.27,CN,1714533263
504,salym,60.0625,71.4789,0.92,65,100,1.41,RU,1714533264
505,martapura,-3.4167,114.85,32.05,66,20,2.06,ID,1714533134
506,anzio,41.4853,12.6179,19.92,59,100,8.53,IT,1714533264
507,nakamura,32.9833,132.9333,18.04,99,100,1.49,JP,1714533264
508,muli,2.9167,73.5667,28.82,78,90,5.81,MV,1714533264
509,rovaniemi,66.5,25.7167,0.67,93,0,1.03,FI,1714533264
510,midvagur,62.0511,-7.1939,8.46,87,75,2.06,FO,1714533264
511,ebon,4.582,168.6964,28.11,84,99,9.41,MH,1714533264
512,bonny,4.4522,7.1681,28.54,79,100,2.97,NG,1714533264
513,mariental,-24.6333,17.9667,20.48,30,1,2.06,NA,1714533265
514,guaruja,-23.9931,-46.2564,23.83,26,0,1.7,BR,1714533111
515,morshansk,53.4435,41.8107,12.43,83,67,3.39,RU,1714533265
516,imbituba,-28.24,-48.6703,24.36,96,25,2.39,BR,1714533076
517,barbosa,5.9317,-73.6151,17.13,98,82,1.49,CO,1714533265
518,rechka-vydrino,51.485,104.8461,1.39,75,81,2.24,RU,1714533265
519,prince george,53.9166,-122.753,9.05,54,85,1.34,CA,1714533109
520,la arena,-5.3466,-80.7109,24.65,66,32,6.47,PE,1714533265
521,severo-yeniseyskiy,60.3725,93.0408,-9.12,87,99,4.47,RU,1714533265
522,undurkhaan,47.3194,110.6556,13.92,36,99,6.56,MN,1714533266
523,londonderry,54.9981,-7.3093,6.22,95,68,3.58,GB,1714533044
524,rongelap,11.1635,166.8941,27.52,82,35,9.19,MH,1714533266
525,la'ie,21.6477,-157.9253,27.66,80,39,1.79,US,1714533266
526,ola,59.5833,151.2833,-0.48,90,100,0.87,RU,1714533266
527,novaya igirma,57.1334,103.9112,0.2,43,100,4.31,RU,1714533266
528,eydhafushi,5.1033,73.0708,28.4,78,100,4.42,MV,1714533266
529,parnamirim,-5.9156,-35.2628,25.19,93,100,2.16,BR,1714533266
530,norilsk,69.3535,88.2027,-13.65,92,100,1.84,RU,1714533266
531,kavaratti,10.5669,72.642,30.18,68,100,3.7,IN,1714533266
532,tual,-5.6667,132.75,28.03,80,100,5.46,ID,1714533267
533,popondetta,-8.7537,148.2534,29.1,67,100,0.46,PG,1714533267
534,slavuta,50.3016,26.8651,8.93,82,0,3.16,UA,1714533267
535,saint-paul,-21.0096,55.2707,24.05,81,100,1.56,RE,1714533239
536,hakkari,37.5833,44.1667,8.88,93,75,1.54,TR,1714533267
537,qamdo,31.1667,97.2333,7.68,37,86,3.39,CN,1714533267
538,vargashi,55.3556,65.8467,7.28,47,77,5.54,RU,1714533267
539,chiredzi,-21.05,31.6667,14.54,50,0,1.44,ZW,1714533267
540,kota kinabalu,5.9749,116.0724,32.99,75,20,1.54,MY,1714533029
541,okha,53.5739,142.9478,4.03,62,19,4.92,RU,1714533268
